hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2010,percent_of_cancer_patients_dying_in_hospital_2010,percent_of_cancer_patients_dying_in_hospital_2010_2,percent_of_cancer_patients_dying_in_hospital_2010_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2010_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2010_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths_2,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_2010_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2010_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2010_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2010_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2010_deaths_3
230,Springfield,MA,659,25.5385257705335,21.9049312228055,29.7748617376699,59.3699698135105,53.7411975458975,65.5882912294019,4.14578711797,3.70566847410259,4.58590576183741,15.3657463456513,12.6147728241655,18.7166399308118,0.478102484949793,0.204504669283139,0.751700300616447,8.45894060314646,6.44170505593161,11.1078783499521,3.68215943134332,2.44517748013108,5.54491368745297,55.0743963340153,49.7069322495451,61.0214510187149,8.57150538075195,7.72748146755642,9.41552929394748,9.51032686414998,7.42529469750151,12.180838707103,67.6261296008082,61.5213374103139,74.3367032852997
231,Worcester,MA,458,27.1152014630721,22.664625379126,32.439722169868,64.2892419274078,57.2770136792995,72.1599532186245,4.92888408332654,4.40135813357094,5.45641003308214,24.8104889552238,20.5751937609448,29.917597343152,0.982082441653883,0.654148259424399,1.31001662388337,8.2135933086076,5.89417367729397,11.4457290763404,4.23472538947894,2.69934566993908,6.64342448764714,50.5585971542936,44.4824179032756,57.464766231197,8.08430483241737,7.07265826250056,9.09595140233418,6.96952418960058,4.92671999225531,9.85935216650941,64.9388312932449,57.9533226705082,72.7663508390785
232,Ann Arbor,MI,990,19.0252356926873,16.4767662121605,21.9678781929408,61.3206353709617,56.5882035837702,66.4488371102292,4.51874328746044,4.1591420189316,4.87834455598929,25.5625342979231,22.5824575543432,28.9358745902666,1.21184787959501,0.988303335524092,1.43539242366593,9.81281848981573,8.02604192295925,11.9973715111827,5.16940165282969,3.91364356858285,6.8280907497038,71.0750225718273,65.9992000697883,76.5412130487049,10.3828824893591,9.69326828172916,11.0724966969891,14.3076539828485,12.1133557901543,16.8994427340528,64.8168397892231,60.0096667743114,70.0090993016521
233,Dearborn,MI,544,24.5955083315297,20.6880835463212,29.2409409857551,72.1292455300739,65.2380002484093,79.7484294571789,6.24670613609842,5.7623555252052,6.73105674699165,42.6247270590957,37.40642254894,48.571000193492,2.23811934657133,1.93702492350227,2.53921376964039,16.1662690300145,13.0246147663484,20.0657185674351,4.17915735206724,2.72274610263281,6.4146106596018,64.932536317061,58.5276226531437,72.0383655005674,8.00459974975249,7.07575135021071,8.93344814929427,15.9908434967825,12.9349196899599,19.7687408865068,69.7038832324077,63.0879217684787,77.0136533504374
234,Detroit,MI,1790,22.5066605933056,20.4152541129622,24.8123177041735,69.2681553982331,65.463796904737,73.2936001139063,5.94021951600908,5.67064515063404,6.20979388138411,36.2087568292961,33.517367665785,39.1162600892867,1.88227866799003,1.71469895157939,2.04985838440067,13.4892666374552,11.9374352077289,15.2428315840032,6.5580008246503,5.39457096722523,7.9723438763538,66.3848202706806,62.6279155720807,70.3670930465258,8.25084596897551,7.73387806967973,8.76781386827128,17.5946975425065,15.6587309007817,19.770017351587,74.8293410269951,70.9266847386789,78.9467363258946
235,Flint,MI,516,19.8666088612555,16.4160473658652,24.0424591163645,62.4242556230757,55.9607561346943,69.6342930162659,4.47728112342485,3.98003117244746,4.97453107440223,27.8851615657667,23.7260106403344,32.7734083633519,1.00026617169965,0.691152930705592,1.3093794126937,10.2117575471363,7.8522161349496,13.2803262683196,6.27692545533663,4.45806898171994,8.83786081673693,71.8631466149864,64.8396750344314,79.6474047512524,9.71649113772527,8.7629054278078,10.6700768476427,15.2942932402774,12.2245592793333,19.1348743438997,65.4635325652957,58.9061344620678,72.7508965757571
236,Grand Rapids,MI,656,19.5398125221729,16.4254630823406,23.2446580950373,57.1918241336321,51.6816450927421,63.2894858873534,3.81532159365333,3.37421762467489,4.25642556263177,28.7728640941898,24.9397974910697,33.1950453278202,1.10182176465803,0.827611425977739,1.37603210333832,7.01371114302558,5.23351492783092,9.3994465815328,5.32843015773493,3.82247463135881,7.4276929696107,74.1158116351235,67.799557305024,81.0204926504153,10.5944909579172,9.74857746797325,11.4404044478611,14.3012825740238,11.6882869777796,17.4984310062627,54.3459479307807,48.9628647614167,60.3208588975885
238,Kalamazoo,MI,587,21.081805297842,17.6593719678383,25.1675153241887,60.2039905584571,54.2103729177293,66.8602757015422,3.84831614449331,3.38198212384207,4.31465016514456,15.2251297474475,12.3651308873109,18.7466334112556,0.478029173199074,0.188134684067489,0.76792366233066,5.39534060315186,3.79221802791481,7.67616735370707,7.0020489246793,5.13096537305811,9.55545118293809,62.00855115177,55.9403191458332,68.7350461107993,10.2615463974886,9.36724875649876,11.1558440384784,6.65066239510227,4.85678454021166,9.10711807934141,50.7146289248126,45.2919850539036,56.7865061317238
239,Lansing,MI,510,21.2522796735836,17.5934482704155,25.6720220153607,61.7030064970039,55.2309484581113,68.9334714875816,5.02506132978638,4.52510154118255,5.52502111839021,18.2782950275097,14.9125432399994,22.4036949121162,0.804121006953925,0.49332320733974,1.11491880656811,8.16405309849143,6.0079359514506,11.0939536529005,5.91167892830232,4.15407750398936,8.41292626769036,66.7859684117116,60.0665643427174,74.2570450881951,9.30011020369524,8.34132778650471,10.2588926208858,13.269060643,10.4563201868402,16.8384256795426,60.4856072214074,54.0801748228915,67.6497199375504
240,Marquette,MI,210,18.7282770386004,13.7341776905151,25.5383590294448,62.4119936316002,52.6154615153025,74.0325531106102,3.91305256305771,3.13469740435301,4.69140772176242,19.7685629335645,14.6062202075329,26.7554558883588,0.577879672695011,0.0940186179503411,1.06174072743968,5.29775415436438,2.93284747037824,9.56960747654069,5.88625751906932,3.41567058396674,10.1438434208026,48.2806058008943,39.7208529345902,58.684965812288,7.73550526448172,6.24283873908048,9.22817178988296,9.35578763374739,6.03384662868642,14.5066269718619,47.3125357399881,38.884905194585,57.5667094196588
242,Muskegon,MI,207,14.748507174171,10.3098291973685,21.0981636749221,49.7728324044407,41.0263472091076,60.3839974573848,2.84259645299804,2.05863490228502,3.62655800371106,23.3748440190932,17.6113190765316,31.0245547504183,0.661998843925282,0.174652600292074,1.14934508755849,6.10019155582465,3.46315503810703,10.7452125614609,,,,74.9546718248294,64.058604039369,87.7041095824543,12.221122486925,10.7177044766964,13.7245404971535,10.94715891246,7.27201724394879,16.4796485259126,51.5452454209393,42.525451595937,62.4781683860757
243,Petoskey,MI,147,14.9602230996172,9.93957116152821,22.5168944970771,53.3762285797926,42.8675452286011,66.4610432486675,3.80380526021612,2.87374370600248,4.73386681442977,19.6782202643491,13.7561863412126,28.1496879416438,0.696067574672091,0.117898907622747,1.27423624172143,,,,8.34631384110138,4.93970142966391,14.1022601722105,74.4634330862551,61.6563833646339,89.9307186767572,13.5655182831905,11.7819215111878,15.3491150551932,10.5828224236209,6.48136945962405,17.2797016352142,49.8654721165721,39.6379182016717,62.7319854881722
244,Pontiac,MI,361,19.2643462203124,15.1844225802716,24.4405102225116,67.7541865875381,59.6747274446994,76.9275369442293,5.75249458674369,5.15846179570251,6.34652737778488,30.0603632686529,24.8635387920526,36.3433961432799,1.54739934093683,1.17812147387107,1.91667720800259,10.5855574154527,7.69761502519625,14.5569797176222,7.06334905155278,4.7305807192238,10.5464641204257,74.8465706343209,66.4312038518612,84.3279785838389,9.68246038135781,8.54327237410747,10.8216483886082,16.5299058822524,12.7720030323851,21.3934954277172,72.0123602717854,63.8971057035292,81.1582930841107
245,Royal Oak,MI,666,20.253961982049,17.0811613938044,24.0161056097204,68.1647365097847,62.112830494684,74.8063043729112,6.08581587535028,5.64791481268434,6.52371693801623,36.7841442746589,32.4138866620636,41.7436293316383,1.91655770787196,1.64433844178787,2.18877697395604,11.9583130369858,9.56985862895668,14.9428801652146,6.18765638742206,4.4982571645496,8.51153906240454,70.1722702766685,64.070316445386,76.8553643710999,8.4934593065956,7.6536880911432,9.33323052204799,18.9412251330164,15.8602068649064,22.6207648232795,76.3025552418324,69.9803161807725,83.1959650109803
246,Saginaw,MI,700,20.5029148351274,17.4154061541341,24.1377957548639,63.0741291842915,57.4378930419187,69.2634350193393,4.37385140791281,3.94664094686356,4.80106186896205,22.2678920098649,19.0452294128078,26.0358646155001,0.695793283852934,0.430219783157903,0.961366784547966,7.82200759666896,6.00098908260409,10.1956197553682,5.30451384386941,3.85589737271343,7.29735892840978,68.7180277712276,62.8135861990473,75.177483511343,9.93436105088508,9.1150914059448,10.7536306958254,13.4951377917315,11.0286080738581,16.5133027484682,56.6608949645754,51.3794554420427,62.4852285911851
248,St. Joseph,MI,149,14.6307329316196,9.63169044398369,22.2243797556936,55.1337451211021,44.4557278980645,68.3765623644416,4.54566405979029,3.62183551868687,5.4694926008937,26.700582149048,19.5810354001168,36.4087532926787,1.2119738597953,0.637679917881423,1.78626780170918,,,,8.16437993305006,4.63385559740735,14.3848029551213,74.29824088282,61.6773536612589,89.5017096323465,12.0342342494554,10.2625906455122,13.8058778533985,12.1269688229266,7.63790167290298,19.2544207991012,60.6705852494147,49.2235116561054,74.7797097497397
249,Traverse City,MI,229,23.6049715431917,18.1176253580331,30.7542887405958,63.3279915898621,53.8365125829177,74.4928363000644,4.72888721740326,3.98343018546866,5.47434424933787,22.8882280383073,17.4817073911775,29.9668087911104,1.12034641183942,0.656936332642461,1.58375649103637,6.19621868390154,3.66828746987658,10.4662260779748,8.10228476379192,5.22326601291536,12.5681935844837,64.2453072782848,54.6466582843183,75.529952550926,9.48022392527621,8.05064676470923,10.9098010858432,9.75129384140421,6.47745255239627,14.6798036438308,46.1709694682655,38.126210725868,55.91319937266
250,Duluth,MN,300,15.0234327271775,11.2146165107178,20.1258358404251,49.9775387997944,42.6033444623541,58.6281292233304,3.03877102996437,2.38742384658275,3.69011821334598,14.9676754571043,11.1733286164481,20.050543242719,0.353387222177314,-0.0515198843426353,0.758294328697263,,,,4.20598257559682,2.44093972264759,7.24732743790827,63.9442069322807,55.5216574351072,73.6444441518577,10.8414576995573,9.59235678954848,12.0905586095661,9.45763275968358,6.56993519740172,13.6145661607765,40.1896920976954,33.5497366265989,48.143786309994
251,Minneapolis,MN,1431,21.3168339062477,19.02709577909,23.8821212160989,56.9334444051751,53.1394239796391,60.9983482899465,3.74836418167674,3.44916204446624,4.04756631888725,16.5315436161085,14.5302999306974,18.8084165939293,0.520096692128463,0.334099001905076,0.70609438235185,5.08650883898963,4.01496259885872,6.44403815280226,5.31098192134259,4.23688891970551,6.65736806023895,60.249447714752,56.3669902426419,64.3993219135289,9.80987358164802,9.23608793951795,10.3836592237781,8.81218444326492,7.40585289601021,10.4855707711877,50.7254291469944,47.1320604322926,54.5927578498947
253,Rochester,MN,313,15.9015687516482,12.0153089626723,21.0448095466334,50.6483151278022,43.3715320195172,59.1459813808464,3.16423881723036,2.52648826082015,3.80198937364057,18.3727201734163,14.1687480001291,23.8240419384678,0.357270875270323,-0.039183948003631,0.753725698544277,4.46698367260796,2.59294099782545,7.69548676505959,,,,61.324588759362,53.2467366059011,70.6278999657622,11.0362251145432,9.81319871526593,12.2592515138205,6.81815496351418,4.48790396879052,10.3583404256801,49.6028292356439,42.2820417158868,58.1911508605314
254,St. Cloud,MN,119,18.0577640144292,11.6483160894042,27.993989749079,57.8821674605776,45.632592837406,73.4200075343515,4.00636064672812,2.97277276243292,5.03994853102331,13.2743102728858,8.00165384380202,22.0213616660422,0.465163041989023,-0.177362311987746,1.10768839596579,,,,,,,64.572260278148,51.7874913612677,80.5132028570773,10.5327844632363,8.5506532745445,12.514915651928,,,,53.6988646652934,41.7757656951387,69.024900402413
256,St. Paul,MN,414,21.4894999712614,17.4324956054489,26.4906769212377,50.7294375331545,44.3191471249093,58.0669078576158,3.49491690273576,2.94025672213709,4.04957708333444,19.0132374335454,15.2255304739572,23.743225125897,0.691911209102045,0.347109151830448,1.03671326637364,4.34093988087518,2.6976518102542,6.98524508527918,4.2136555477094,2.61794842196453,6.78198734771819,63.5216435514619,56.3063332644541,71.6615514728653,10.7931214120132,9.72943901035688,11.8568038136696,7.80362818262731,5.54574582821434,10.9807796280312,56.2805580645126,49.4193164942997,64.0943954863952
257,Gulfport,MS,169,27.1915615898612,20.3622066355544,36.3114388793297,67.5335985574015,56.1547951561922,81.2181207575708,5.21775250110184,4.35026414169506,6.08524086050862,28.1662478062869,21.2213791940629,37.3838810489334,1.56342354636274,1.02415323014899,2.10269386257648,9.13110540867382,5.59174180714791,14.9107539045761,,,,60.5415953305629,49.8557599700477,73.5177794375549,9.02284453152076,7.35924556801343,10.6864434950281,7.86014390575256,4.56282283062105,13.5402720010345,45.7283574928924,36.7241388932462,56.9402780301087
258,Hattiesburg,MS,279,35.5353992510328,29.2276336948607,43.2044760487175,63.3931121651572,54.6996661186715,73.4682120593866,5.77077623094764,5.09529659105996,6.44625587083531,15.8628020172354,11.8411213536272,21.2503934655588,0.578129462856583,0.158220521084416,0.99803840462875,8.1248174059484,5.44286439023217,12.1282936974269,6.16979596640371,3.83281214267233,9.93171093444479,52.5653006745504,44.6625738739369,61.8663591311363,8.86472591088077,7.56934572900042,10.1601060927611,5.55201287682346,3.34614122741253,9.2120579764798,45.944906144782,38.6809421730947,54.5729830262802
259,Jackson,MS,973,29.4181319442285,26.2666057239059,32.9477853432883,67.2732780728319,62.313420454317,72.6279172234242,5.19719551308309,4.83389449195545,5.56049653421073,20.8158914283862,18.1826920655634,23.8304281014032,0.74139383114634,0.515549352174591,0.967238310118089,9.5973448551021,7.93573639870766,11.6068659088468,6.19531541319711,4.80272177482748,7.99170446853053,57.3091368844556,52.6528376824318,62.3772110868989,8.86752055761352,8.17081126389756,9.56422985132947,8.52557670131027,6.82308490673012,10.6528731627287,49.5636734726523,45.3662758877449,54.1494244355047
260,Meridian,MS,176,37.1757601618931,29.1954935055865,47.337344832008,65.6618256125313,54.6838105013905,78.8437254690002,6.1709756563766,5.32069563140652,7.02125568134668,26.8794103647758,20.2504957126961,35.6782723647127,1.30794993212412,0.779377101187916,1.83652276306033,8.50506416549324,5.20764352721047,13.89037403985,7.99169061155718,4.63704470367256,13.7732376787888,54.0762465325497,44.1713769798704,66.2021571204747,9.67927938031763,8.04868116779693,11.3098775928383,7.1297669838597,4.04772736308949,12.5585477193149,48.5054589184958,39.3048258764507,59.8598134562286
261,Oxford,MS,130,34.1173490136991,25.5463697219455,45.5639496488862,62.0068369237625,49.8648872086892,77.1053147919301,5.55401047095156,4.56492201136113,6.54309893054199,24.3611130902602,17.3147514244682,34.2750419251067,1.14058603800302,0.525723555316277,1.75544852068976,8.41050929290255,4.77408794285535,14.8167916914603,,,,55.2476063792877,43.7034299696944,69.8411546360843,9.56914556905549,7.67235177539937,11.4659393627116,,,,37.0464286846037,28.0737261330694,48.8869155372564
262,Tupelo,MS,421,29.0867356224491,24.4655845609599,34.5807469697774,63.5791906253066,56.4427891768846,71.6178902481409,5.21331178467224,4.66311927701317,5.76350429233131,21.3999051666958,17.4773766163827,26.2027849599751,1.09495832898727,0.752933580912678,1.43698307706185,7.78812320497942,5.6139956838207,10.8042233147317,5.0045619417458,3.29253732843416,7.60679006202232,57.7172643135514,50.8216937816366,65.5484371330428,9.91044314552019,8.85532848542603,10.9655578056144,4.13254530418007,2.56826333138532,6.64960266433775,42.8554267023808,37.052225922151,49.5675374996882
263,Cape Girardeau,MO,313,25.0188011103857,20.0043275564906,31.2902499338422,62.4600889086799,54.2119849699975,71.9631038900212,5.28492428230915,4.64710546983256,5.92274309478575,27.4285855767232,22.1692271905667,33.9356577598589,1.35215737731349,0.955660122956622,1.74865463167035,5.52755930026477,3.43484502318709,8.89528104228514,4.26270105611079,2.47371762353849,7.34547068786944,60.6559852007818,52.6265405604058,69.910514761168,9.00564196529922,7.78248467006226,10.2287992605362,10.6725759165535,7.58413945614917,15.0186949163027,45.1086968444977,38.3251779860841,53.0928918777006
264,Columbia,MO,674,27.4469772689276,23.7334573403264,31.7415431893694,60.2305895114512,54.6078102958635,66.4323270470292,4.51156219943326,4.07628387917502,4.94684051969151,24.995038915218,21.469011616422,29.1001738475647,1.07918848808282,0.808599638259897,1.34977733790574,6.16114905171798,4.51656168581282,8.40456973204251,5.79788432260215,4.23188004525531,7.94338739727861,53.1835503899945,47.9525938745343,58.9851310126348,8.69398497127746,7.85924343893687,9.52872650361804,7.08999376407722,5.34029887572453,9.41295847750354,39.8621246863051,35.3782241856491,44.9143228944515
267,Joplin,MO,409,29.3086801513353,24.4957522400836,35.0672526319748,60.4644477833474,53.3355634238019,68.5461859040494,4.36500807483645,3.80666512308051,4.92335102659238,21.5851422368459,17.5298245113014,26.5786097906737,0.804970253946286,0.457878818212161,1.15206168968041,11.0849793534396,8.27003868778616,14.8580643821724,6.87965536924239,4.77586200066267,9.91018123911002,52.5039894020594,45.9245573757261,60.0260309659213,9.1021618547966,8.03141693268838,10.1729067769048,6.54949931696738,4.48947919308066,9.55477004305286,42.1951446660785,36.4358078304502,48.864848603778
268,Kansas City,MO,1763,20.877154987635,18.8398098542889,23.1348194991738,61.1267846984535,57.5591712561565,64.9155247726302,4.61842525892726,4.34821787684397,4.88863264101055,31.091688087576,28.5772315771448,33.8273868665517,1.50254613924334,1.33457291078528,1.6705193677014,7.20537069060264,6.04479649408302,8.58877000074612,4.58125224680142,3.67970631592814,5.70368131227593,69.1213844567001,65.3214323199324,73.1423917009401,10.930889804918,10.4127079574138,11.4490716524222,11.221775756625,9.74986378706368,12.9158985071219,55.4705362523924,52.0762013918856,59.0861143840538
270,Springfield,MO,703,24.2357594315304,20.8866048223248,28.1219489821151,57.0126249699408,51.6940720522158,62.8783780600584,4.1324224084953,3.70597610086813,4.55886871612248,21.6102326997496,18.4633795603873,25.2934277719809,0.811522889218789,0.546424421131498,1.07662135730608,7.72532068943516,5.92607668728158,10.0708416215234,3.69008018222747,2.54523584061202,5.34987427648108,61.4247225331919,55.8621056627134,67.5412516860779,10.4718563889164,9.65405217556044,11.2896606022724,7.10900499844245,5.39945230355277,9.3598293357692,38.8057219223749,34.4840179099696,43.6690427968176
273,St. Louis,MO,2935,25.8610590403259,24.0640738636932,27.7922341194385,65.049248380584,62.1506107725518,68.0830753275182,5.0814567472123,4.87078625438028,5.29212724004433,30.5906645408006,28.6317376914417,32.6836172897572,1.49708224876873,1.36611986517649,1.62804463236097,9.52508010078617,8.46077329380502,10.7232693485385,6.65273088143838,5.75566698759044,7.68960891522539,62.3792662805953,59.5475823090888,65.3456061659702,8.96451142749138,8.56050460743835,9.36851824754441,11.7742644911586,10.5736145090765,13.1112501017277,54.1234541489757,51.5176080414053,56.8611082770365
274,Billings,MT,443,26.9215259823992,22.4530273657522,32.2793247170978,59.3736467171387,52.6064519550494,67.011360650283,3.81031624042078,3.27414298752492,4.34648949331664,14.9101284099081,11.6900732743582,19.0171544679351,0.442448830637925,0.109139090513885,0.775758570761964,4.26378466897367,2.6854875638921,6.76966817788077,7.07007478517774,4.99616801746531,10.0048591827313,50.1923511885438,44.0380217175623,57.20675043015,8.62933624900845,7.60110658101859,9.65756591699832,5.76887311165163,3.92671931111769,8.47524214020395,31.5781268923034,26.721428802009,37.3175441109438
275,Great Falls,MT,132,21.2034567050503,14.6375133651658,30.7146825438849,50.4553057139931,39.707571067362,64.112153079668,3.88992750572446,2.90856138986715,4.87129362158178,11.3199530298284,6.82361090241162,18.7791095404098,0.549100042478285,-0.0609618792537023,1.15916196421027,,,,,,,55.9120480624908,44.5154134249489,70.2263975108947,9.95240527022721,8.07042076235684,11.8343897780976,,,,36.4304953397454,27.4509898869444,48.3472907958928
276,Missoula,MT,306,17.1232136407755,13.0789052401126,22.4181183367238,54.7618985149453,47.1126381641712,63.6531012869871,3.27251510111591,2.62766467114715,3.91736553108468,22.394688369235,17.6840827832217,28.3600836584516,0.735180593758003,0.334312165370526,1.13604902214548,6.26423475823466,3.99429445523984,9.8241723403236,6.27756395346035,4.09044582725029,9.63411101236262,63.3420334737689,55.0398652114649,72.8964940080613,10.3055776023912,9.06893564024783,11.5422195645345,9.21483718273775,6.40154856788818,13.2644817740371,32.7644256356576,26.8760170398775,39.9429567871502
277,Lincoln,NE,502,20.6502174773722,17.0019863091266,25.0812742763979,57.7840607632114,51.4917998485956,64.8452314369348,3.86906858311319,3.36513352181289,4.3730036444135,20.3856880082764,16.7688791834437,24.7825910738918,0.730621883098777,0.417352872729062,1.04389089346849,6.7619328578662,4.77956427618942,9.56650718185224,7.88139505539007,5.75333260492715,10.7965925637483,59.599143288629,53.2316792085076,66.7282703373903,9.59916649208541,8.63276061866542,10.5655723655054,10.7230581644724,8.22850811957003,13.9738546438558,50.1121707159051,44.2375775037937,56.7668890468666
278,Omaha,NE,1085,23.6512485568839,20.9078653901018,26.7545991837274,63.5293136629513,58.9398205416338,68.4761788786704,4.7025398606525,4.35896356810445,5.04611615320056,28.8402749581758,25.7976476714741,32.2417559250143,1.44070532431247,1.22712263594921,1.65428801267573,7.13890511176527,5.68839337392455,8.95929005690884,8.90724071561647,7.28138689919129,10.8961298533316,58.2428176190908,53.8682531783229,62.9726342337705,7.96364358991675,7.30476078420452,8.62252639562899,12.7325913140556,10.7799154943452,15.0389751808171,54.2804097215017,50.0432843041849,58.8762892064561
279,Las Vegas,NV,1055,22.518158126037,19.8667995799391,25.5233583722881,64.2442635790558,59.5868197175503,69.2657440417073,5.19848046278089,4.8500950110038,5.54686591455797,40.7131482122179,37.069345833934,44.7151251272598,2.46155053406031,2.2449782530529,2.67812281506772,15.9126082749692,13.7205330475679,18.4549026801478,7.17007612345797,5.78078519429576,8.89325409754221,66.1864416795388,61.4087176668056,71.3358824062686,8.75781222993457,8.08970680789323,9.4259176519759,13.102665388864,11.0867214287593,15.485176694996,67.1895697774563,62.4399058949131,72.3005299603991
280,Reno,NV,543,32.7999585527149,28.3061144177179,38.0072398911243,61.0230118688465,54.7967787997544,67.9566948844458,4.69431058818184,4.2096954693507,5.17892570701299,29.8882365410854,25.6132774928889,34.8767034513207,1.60569165538999,1.30443280212683,1.90695050865316,7.41051576249602,5.41135099758478,10.1482502041934,4.26695334830491,2.85791060521874,6.37069992440051,41.1569018409054,36.1092801464018,46.91011735139,6.88237454221346,5.95301889075689,7.81173019367002,5.95000837173701,4.22833086762498,8.37271271621795,56.0679749078116,50.0657019796795,62.7898478590975
281,Lebanon,NH,445,22.8071274218647,18.7420620420518,27.7538864224263,58.5077236491829,51.8381584165961,66.035403864062,3.46012659200744,2.92507413729789,3.99517904671699,12.9577718279308,9.99305439313301,16.8020551214148,0.346979366524992,0.014366365654902,0.679592367395082,4.31021373617846,2.71469056048505,6.84348438159451,,,,46.41502724887,40.523927658559,53.1625357903414,7.39839570333662,6.37231541139409,8.42447599527915,6.13189535660769,4.23238325703421,8.8839167865754,38.9874530110307,33.4644387738847,45.4219926578758
282,Manchester,NH,727,23.6903907736817,20.3762279547329,27.5435971886729,58.0750896142391,52.7913674603734,63.8876429225583,3.96612886635255,3.54719301641483,4.38506471629027,16.4222026970363,13.7073428602764,19.6747644070463,0.552529549023387,0.29209992386544,0.812959174181333,5.22192939483248,3.76495679080183,7.24272498192683,3.99258179015779,2.77256528278446,5.74944418805188,58.6639759430687,53.3682159567229,64.4852373599986,9.33837234020274,8.53497107472749,10.141773605678,9.47147273246916,7.48973275523428,11.9775696481577,62.7217484639986,57.135162586814,68.8545818768532
283,Camden,NJ,3239,23.3694899867351,21.717954968145,25.146615463618,66.7844512660987,63.9628274544484,69.730546763122,5.766820453914,5.56616618944015,5.96747471838786,41.2465398658954,39.026521213727,43.5928439942656,2.49782474958609,2.37308891021822,2.62256058895395,11.7492558028791,10.5847346282418,13.0418963507277,7.75533473094305,6.80375042718868,8.84000926145429,65.8744490151809,63.1120260399803,68.7577836639995,8.66838303093935,8.28358452294517,9.05318153893353,17.6340939185422,16.2048269493521,19.1894223431001,76.3117305589622,73.3297545988293,79.4149694453855
284,Hackensack,NJ,1137,34.0684650945486,30.7241186581461,37.7768464837882,69.3443474541516,64.580304257555,74.459830735151,6.24292202661987,5.9072597190901,6.57858433414963,22.7230910868828,20.0401211840053,25.7652567966944,1.10876693920789,0.900103944759873,1.3174299336559,13.7376642501256,11.6362428551827,16.2185871675172,6.32637244275611,4.93721744950544,8.10638556915758,51.8235739604896,47.8338741661869,56.1460443013167,6.95974021343407,6.31603420765335,7.60344621921479,10.3886615563254,8.65394183225737,12.4711132826879,73.816724399036,68.9653404353424,79.0093801699102
285,Morristown,NJ,889,27.8286166882092,24.4914985965278,31.6204377501451,66.5938477335683,61.3789721296971,72.2517892054437,5.71761682510682,5.33857043055417,6.09666321965948,36.2951855449466,32.4580050786713,40.5859969073622,1.97260227585456,1.73696975487195,2.20823479683718,9.26793570316064,7.40791724507507,11.5949772866354,8.41903692399681,6.66474331874962,10.6350956575053,57.6533936765569,52.9059935178359,62.8267910951049,7.76535132128309,7.03844682480061,8.49225581776557,11.3884955280182,9.35619440569667,13.8622419295523,76.8409519595462,71.2372310923351,82.885477263933
