hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2012,percent_of_cancer_patients_dying_in_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012_2,percent_of_cancer_patients_dying_in_hospital_2012_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_3
HRR ID,HRR Name,State,Number of deaths among cancer patients (2012),Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit
187,South Bend,IN,560,23.2482793350155,19.566437983685,27.6229374242557,61.0623791462484,54.9239135224929,67.8868985814934,4.18967178337044,3.72216037225914,4.65718319448175,24.9107932720184,21.0992741679101,29.410851601001,1.07319718665235,0.776552216133995,1.3698421571707,9.42276625899085,7.17457858860409,12.3754340237635,62.3216116296848,56.1072050241364,69.2243228735139,9.16224715118658,8.24625431379095,10.0782399885822,10.9621347878141,8.54052033183595,14.0703838217282,51.0050705717811,45.3511152556374,57.3639084588771
188,Terre Haute,IN,193,24.5277173132825,18.3651201061565,32.7582348017764,68.5561530330547,57.7546810293726,81.3777521565974,5.52279983170744,4.72775056859011,6.31784909482477,37.5616369675338,29.7558528882872,47.4150943337997,1.88286091278085,1.37838688367115,2.38733494189054,13.8601514843133,9.35928560879116,20.5254767508825,56.3914108686587,46.7704560211326,67.9914520893496,7.57987589340281,6.02213973320722,9.13761205359841,11.8212071111373,7.85143306098292,17.7981441704998,57.632767367544,47.8367636678951,69.4347949100629
190,Cedar Rapids,IA,189,14.5222053344624,9.95649288324297,21.1815998112375,51.5329267242945,42.3119913981971,62.7633549973889,3.48902510567861,2.68569581922594,4.29235439213129,20.7979748617532,15.1919641697831,28.4726684131122,0.503975670332869,,1.01370353329523,,,,82.8962412276738,70.9130137671515,96.9044529998505,14.4342612230841,12.8603020533782,16.00822039279,11.791830880852,7.83217156655041,17.7533490349543,51.9222226744719,42.3635149824315,63.6377129842854
191,Davenport,IA,503,17.8140077074241,14.4655845467815,21.9375075769593,60.8212748252859,54.3692740267114,68.0389344458699,4.3846699338111,3.89142402532676,4.87791584229544,23.5096614717189,19.6204813527687,28.1697565201085,0.942146729762704,0.629172726341427,1.25512073318398,9.51348486025973,7.12026049778982,12.7111071588581,69.5876266127412,62.6658193305335,77.2739881059027,10.4850862419079,9.51867192878473,11.451500555031,14.271535553899,11.3366582318696,17.9662051109229,52.9365670143678,46.8930126533438,59.7590124563438
192,Des Moines,IA,923,18.0356954746038,15.4676407262176,21.0301181033565,58.7128489309392,53.9626500045809,63.8811961476068,4.36742019703914,4.00264436814995,4.73219602592834,18.9677186760652,16.3345509127743,22.0253592336594,0.779014289395864,0.547557019188442,1.01047155960329,6.4152267457973,4.93319114622379,8.34249737748274,73.5599086091729,68.2336472727261,79.3019334429268,11.8298744832259,11.1151709731591,12.5445779932928,11.3050751592834,9.33700241468603,13.6879823610226,51.3211865482131,46.827593643427,56.2459862612691
193,Dubuque,IA,94,15.6977343608641,9.46203126374741,26.0429137460553,47.4250207995714,35.5190536639399,63.3218615315523,3.42080626049982,2.28239621691187,4.55921630408777,14.7904846777448,8.75856746732969,24.9765087519841,0.464097201126096,,1.1864402408718,,,,78.2789588723749,62.3218126309641,98.321841799231,12.3810567067058,10.1505754368111,14.6115379766005,11.2395057532536,6.22261941810154,20.301175612627,38.4292575470825,27.4556153362846,53.7889177689739
194,Iowa City,IA,266,14.6205940894363,10.635230381311,20.0994020687788,51.1606849369068,43.2375408922145,60.5357203301251,3.61166272816291,2.93419973697335,4.28912571935247,18.2853240162822,13.7760333759026,24.270634750732,0.680425637621417,0.250562356699583,1.11028891854325,5.27539620491248,3.06188776268105,9.08910034456541,74.273955266803,64.6459593439042,85.3358893110037,13.5957532685078,12.2684033198612,14.9231032171543,9.589545118597,6.52583656719265,14.0915842183231,39.3054914601009,32.3644548028797,47.7351362267532
195,Mason City,IA,167,15.5358506271173,10.4949130608245,22.9980613759499,54.4183892162423,44.353269915674,66.7675932466914,2.92723983062362,2.07266764629248,3.78181201495475,20.1799268138073,14.342990844393,28.3922266024326,0.770523491839123,0.228281025876384,1.31276595780186,,,,79.8552334352255,67.4453199637482,94.5485663115234,11.4965491452626,9.82219001459636,13.1709082759288,20.899050498958,15.0651541485984,28.9920904525647,50.8305030423008,40.8190180435961,63.2974570033465
196,Sioux City,IA,225,16.6336392537904,12.0997158068046,22.8664837458118,53.9311340620803,45.2190899955106,64.3216663915803,4.11188381732603,3.37551393853844,4.84825369611363,17.9508492284205,13.2143254248825,24.3851258131362,0.626856902809101,0.159616070196473,1.09409773542173,7.38175744114032,4.52026348484734,12.0546828968026,75.3568749192828,64.7971676730665,87.6374508566803,11.3974332196256,9.95466729218014,12.840199147071,16.2879057691041,11.8446610901344,22.3979286806428,41.8765139237054,34.0917448935756,51.4389164848161
197,Waterloo,IA,182,15.3014121571599,10.5619386604818,22.1676362199777,50.008265454003,40.7588639687754,61.3566319128489,3.15887463292453,2.34020052869645,3.97754873715261,16.4057730660302,11.4680240155885,23.4695523420797,0.344363848559606,,0.863828293150586,6.89497510285239,3.91397772876733,12.1463853305897,74.6504404131083,63.0884120664508,88.3314078027728,14.1054881836513,12.5014639869977,15.709512380305,8.06094300652886,4.85759866265903,13.37673337528,54.0949018359726,44.2766465287987,66.0903350650144
200,Topeka,KS,371,18.9486803485723,15.0578808513726,23.8448218907006,54.6357434088865,47.6662101855398,62.6243296083827,3.81946853427231,3.24552374867249,4.39341331987214,23.4217539262478,19.0209800861088,28.8407092851297,0.758767859426977,0.394588868375812,1.12294685047814,10.0458652959532,7.30425325595997,13.8165266192119,65.9267176388911,58.1226966287545,74.7785693151726,11.4213259597063,10.2967987285521,12.5458531908606,6.86816356020959,4.67396667557591,10.0924276880897,50.9813121455989,44.1086673849723,58.9247951066527
201,Wichita,KS,1120,19.5018223408706,17.0706612024497,22.2792234058457,57.9556945899531,53.6614118330178,62.5936295872338,4.33068661964434,3.99905906216269,4.66231417712598,23.0881529104685,20.428711417226,26.0938046424056,0.820192689787398,0.609768634514886,1.03061674505991,5.24034471181118,4.03871153219172,6.79949842411863,62.4764315736999,58.0030852445461,67.2947738163673,9.14570717064944,8.49595090777211,9.79546343352677,11.6393398266267,9.8093806371874,13.8106814905432,41.3998515595221,37.7360214792061,45.4194067621811
203,Covington,KY,305,15.0014935058405,11.2319119805478,20.0361975588416,67.4792145998884,58.7900466914595,77.4526413784815,5.30405373659909,4.67105204792338,5.93705542527479,40.0110698284772,33.5126521348825,47.7695916866262,2.2863386853,1.88468695485578,2.68799041574421,9.50275060107966,6.59853805251828,13.6851933364023,75.0859863575157,65.9443117248492,85.4949456566478,10.094022547262,8.85378541271161,11.3342596818123,14.0017656756049,10.3761613508002,18.894216792362,67.8582839210502,59.3621498855286,77.5704165969302
204,Lexington,KY,1336,24.2021599391,21.7056390567961,26.9858235541965,63.259571765577,59.0852439956096,67.7288126331769,4.90987059684311,4.60521984824051,5.21452134544572,27.8278950367993,25.1456410218173,30.7962617261269,1.24906399879868,1.05575724694253,1.44237075065484,11.0567189971391,9.41879120840195,12.9794824279196,61.7893080555426,57.662441459973,66.2115320356837,10.0272822377547,9.43038150550546,10.6241829700039,8.52043203629018,7.08774082109977,10.2427224580392,53.9855583545476,50.2129979134687,58.0415556122476
205,Louisville,KY,1638,26.7501893348842,24.3399975527867,29.3990427854512,62.0030007609891,58.2544631146123,65.9927479857404,4.74622112953195,4.47076785732653,5.02167440173737,32.4815153594676,29.8168908135489,35.3842674826415,1.7139063793634,1.53912598711944,1.88868677160735,10.9532009784561,9.45462462986736,12.6893045859753,53.8859019103572,50.4082748166765,57.6034477524316,8.63881172292774,8.09911746439064,9.17850598146484,7.84649812393749,6.58995840102574,9.342628445025,58.0425119331231,54.4577143676988,61.8632865999422
207,Owensboro,KY,176,23.2809792005139,17.1353654811962,31.6307226203923,59.8522018920509,49.4217496850829,72.4839993353789,4.3301650140207,3.49754539655168,5.16278463148972,23.0448041922119,16.9630209431802,31.3071004295902,1.05801882405166,0.529705683437645,1.58633196466567,6.42466791996339,3.55621871042512,11.6068108411905,56.3504421888471,46.2654038088231,68.6338402664722,8.70589190283699,7.07454432981457,10.3372394758594,6.69764925754208,3.80199101513059,11.7986879502168,47.2751592572337,38.1144536060847,58.637615690233
208,Paducah,KY,488,25.1732494042374,21.1102116643326,30.0182914147949,63.5777023825697,56.8276310451774,71.1295573280745,4.91588938183289,4.41469841408103,5.41708034958474,26.3161809445668,22.161789809486,31.2493433725623,1.09687881895309,0.778863522814329,1.41489411509186,7.25032771020424,5.22503091933871,10.0606585332912,53.9314444915551,47.7528704716786,60.9094422223421,7.78046404978525,6.79848302062321,8.76244507894729,9.53417285550983,7.15708814885986,12.7007590444755,50.4130140061874,44.579745980747,57.0095662340842
209,Alexandria,LA,275,25.105574084619,19.8855150169407,31.6959278943163,57.8545899452327,49.5138503694794,67.6003492508477,4.75880624149519,4.09233933584739,5.42527314714299,21.3314122609913,16.5568695396172,27.4828008978134,0.85722429134627,0.434338237918411,1.28011034477413,11.67008090323,8.37190766221937,16.2675932156457,67.9835677968289,58.8447149291902,78.5417262356959,12.0864649803097,10.7806596086644,13.392270351955,10.123898202334,6.93876251343755,14.7711230371025,48.4993035263804,41.0088432485685,57.3579320022902
210,Baton Rouge,LA,451,18.2995609746454,14.8214981268743,22.5937978062806,61.5112594560737,54.7134741896841,69.153624329449,4.47811489065736,3.95680375105567,4.99942603025905,32.1230698248496,27.3689681345151,37.7029784206897,1.60083006447834,1.2700481328236,1.93161199613308,9.39283397012948,7.06983003348527,12.4791302722345,73.9697109241123,66.3004664153401,82.526088126143,10.9258033486441,9.90440096448712,11.9472057328011,11.9725799935383,9.09072234071956,15.7680178020184,62.9257536983239,55.9883015776241,70.7228182839646
212,Houma,LA,213,22.534121559366,17.0711150511496,29.7453700552553,66.0866952180278,56.0168414912545,77.9667537221349,4.96034933285801,4.20326193718805,5.71743672852798,29.4389760508415,23.0763939521455,37.5558379146774,1.40141507714615,0.921028582120335,1.88180157217197,10.726405960911,7.24220593747967,15.8868424664417,64.9614595889864,54.864022885333,76.9172767507658,9.39275826728792,7.90940060962618,10.8761159249497,11.5279148000543,7.72204612060658,17.2095345665809,44.7438575827823,36.7691559278752,54.4481574533657
213,Lafayette,LA,603,24.091867736539,20.5042579343257,28.3071980899745,61.9061506343077,55.9197800131289,68.5333791631122,4.45302895464334,4.00206576567653,4.90399214361014,24.8552424724217,21.201765023691,29.1382853112729,0.943918942009999,0.657774136307983,1.23006374771201,9.8781867258969,7.72333750811266,12.6342494924232,65.7998713708071,59.5688718638972,72.6826434166333,9.84565255191308,8.96208256580137,10.7292225380248,10.0782189006296,7.80216156435756,13.0182508233371,50.8195175688722,45.4615909480219,56.8089086210319
214,Lake Charles,LA,223,18.4059302601407,13.597270163698,24.9151678728598,66.3171140327162,56.4050360471099,77.971045173255,5.39588701998456,4.65603877540265,6.13573526456646,18.0845895638543,13.3121887507824,24.5678893092503,0.565956559484009,0.0965086369608869,1.03540448200713,8.31042888812768,5.35816787308667,12.8893364188013,71.3695837660891,61.0202501473317,83.4742151113181,10.1343221593538,8.68474108669975,11.5839032320079,12.9150341427879,8.91201113633648,18.7161017146062,54.0956216277898,45.383717610312,64.4798714910056
216,Metairie,LA,287,22.9960055213615,18.0593922692957,29.2820634300951,59.5577910064997,51.2571096615898,69.2027016933417,4.55256942192571,3.9003239926685,5.20481485118292,29.0406137742183,23.411246406603,36.0235945466558,1.553662277707,1.13980002422145,1.96752453119255,10.6895145065315,7.51254544650586,15.2099872405422,63.2633605489992,54.6966434088516,73.1718171083416,10.4617775491384,9.18383624712083,11.7397188511559,7.79392179371473,5.12960636781539,11.8420815498971,61.0211629898572,52.5796725072274,70.8179065231509
217,Monroe,LA,264,22.5901387995908,17.6710035291033,28.8786299060104,57.4460281842956,49.0128026414331,67.3302887470709,4.91492288085371,4.23445229727476,5.59539346443266,31.5124145539113,25.5572123942831,38.8552654216581,2.10657884203752,1.67480718597344,2.53835049810161,10.2010443521697,7.16691548514394,14.5196781084748,59.0037379499045,50.2895698080252,69.2278956720253,9.67110242049812,8.33785971068896,11.0043451303073,7.03533676201353,4.42988914863909,11.1731832770905,49.5875697061177,41.9008843508264,58.6843716416832
218,New Orleans,LA,263,21.4610657070059,16.6168091927005,27.7175561167755,61.9503228015727,53.1634601263502,72.1894791290466,4.58995923572284,3.90795608372883,5.27196238771684,27.2574234211745,21.6916568436536,34.2512855018988,0.965995378935851,0.533251278774157,1.39873947909755,11.7896801589973,8.49391638909731,16.3642484672759,66.9136580157473,57.5783226468345,77.7625575602721,9.4885415921808,8.1522961285187,10.8247870558429,9.52146927192837,6.32243436864737,14.3391566934797,61.2508777913371,52.4602778714596,71.514490247303
219,Shreveport,LA,634,23.4131023187212,20.0163465499401,27.3862844460268,60.5118897414133,54.7645205369506,66.8624277940377,4.54551167545413,4.10540096401597,4.9856223868923,27.2912092753954,23.5757457824699,31.5922181459576,1.14059151665366,0.861332816402807,1.41985021690451,7.14431430808979,5.42348092512332,9.41115634727081,63.0402901327966,57.0391800280002,69.6727789227741,10.3779144217742,9.51560764218106,11.2402212013674,8.64474793332871,6.59855888213171,11.3254527489567,53.2646436161044,47.9127914024537,59.2142969863642
220,Slidell,LA,154,16.7129101583089,11.3758457452505,24.5538988673718,64.5982281736808,53.0377587243603,78.6784959158218,4.87432650712092,3.9843921642256,5.76426085001624,30.7762926854529,23.1855007945899,40.8522636561587,1.35974521533653,0.795064780512657,1.9244256501604,10.0325972403286,6.14265454361952,16.3859137237659,75.3137533716875,62.7197896815993,90.4365508195488,10.964589361777,9.22094532556672,12.7082333979874,11.8082865383602,7.43602012319222,18.7513789180228,64.5537832303244,53.1518964125705,78.4015474631714
221,Bangor,ME,441,27.2908205721878,22.789236508079,32.6816077071872,59.0256355036038,52.290474840428,66.628303859093,3.99611777149493,3.46933416957754,4.52290137341231,16.7585416594156,13.3391210998885,21.0545144951654,0.58090851058006,0.246654196468505,0.915162824691614,8.10529457931242,5.78712113487359,11.3520693080959,45.6268435423262,39.7522363366399,52.3696034106412,8.1565306599394,7.12440610694339,9.18865521293542,5.27122615376382,3.53119180006846,7.86868194573429,51.2797653049385,44.9021518392594,58.5632140558222
222,Portland,ME,994,22.2086351234471,19.4341206703456,25.3792534487558,54.6721448227841,50.2545605964436,59.478053017441,3.67103866400413,3.31921834717842,4.02285898082984,16.866708884663,14.4796169087393,19.64733393107,0.506066671774241,0.282829922826367,0.729303420722115,5.41750920638053,4.11393463421336,7.13414495143767,66.9238386027886,62.0274336371883,72.2067625678268,10.6574002624332,9.96808042423597,11.3467201006305,9.17597376528555,7.48136644856568,11.254427265403,54.8215211882679,50.3134879599356,59.7334692396777
223,Baltimore,MD,2255,22.6200316802019,20.7173958354901,24.6974010284065,65.7490046954571,62.4362132338043,69.2375689450479,5.28392774164459,5.04834374552069,5.51951173776849,29.5128918133419,27.3277443360092,31.8727653653547,1.29635238027991,1.14686980953656,1.44583495102327,12.7660679894824,11.3695157894251,14.3341629433041,65.230141948431,61.9216789435576,68.7153754744105,8.96479649678387,8.50321791725449,9.42637507631325,12.1373003984541,10.7373760073538,13.7197450160469,66.2458044410525,62.9161061241395,69.7517198121452
225,Salisbury,MD,584,18.838954846428,15.6576871646501,22.6665800621572,57.2285117444144,51.3996510561939,63.7183811403698,4.33308189303913,3.87489789565211,4.79126589042616,24.9040550084415,21.1987557928717,29.2569980013654,1.01025108858854,0.719524541243373,1.3009776359337,8.14033433683372,6.16389407274304,10.7505162050822,68.829480854735,62.3580312252761,75.9725305890035,10.9103679826015,10.0126503016187,11.8080856635842,9.7729494728227,7.53218665113498,12.6803205791446,65.4732480029129,59.227371519528,72.3777890875597
226,Takoma Park,MD,519,28.7756641169108,24.5040048799249,33.7919801039399,63.523964029099,56.9899010026027,70.8071769730917,5.79817172009832,5.31239387955998,6.28394956063666,28.5272706052228,24.2570367969165,33.5492407830727,1.32451640184791,1.01628103098835,1.63275177270746,13.1366088483117,10.3986119630168,16.5955314658626,56.757725433921,50.6016679728992,63.6627116354677,8.62310109413345,7.67131893026944,9.57488325799746,8.38527784331778,6.17031141868736,11.3953542598656,76.8249518065495,69.6191128531502,84.7766220826181
227,Boston,MA,4188,26.6179853690087,25.0290521918618,28.3077896707226,60.4434152830634,58.0659730901442,62.9181990183675,4.81973809561578,4.64520140533135,4.99427478590021,21.005438614218,19.6195660057506,22.4892054822391,0.858300323562798,0.74755344099853,0.969047206127066,9.22791743559694,8.29980918533965,10.2598093879804,56.8407557172277,54.5738180406712,59.2018595455012,8.82820177104398,8.48623288137933,9.17017066070862,9.01566276437333,8.13202891142,9.99531309668135,70.7036053454502,68.1077377903071,73.3984121486505
230,Springfield,MA,627,23.9695531034096,20.3903305727335,28.1770554885197,60.8408331168181,55.0172651049647,67.2808247972049,4.46419128497978,4.02199775776829,4.90638481219127,19.453593025007,16.271575441803,23.257875854501,0.610858759694471,0.330278472827784,0.891439046561157,7.32749787401243,5.43013839806033,9.88781890215466,56.6357212214895,51.0456372681193,62.8379836151363,9.04672796933236,8.18034033890937,9.91311559975535,8.64140955199673,6.62943698387098,11.2639971127288,73.0982763801866,66.5795897832086,80.2551957311959
231,Worcester,MA,433,23.9110426068022,19.663933732536,29.075462027128,59.3288094679939,52.4361133595928,67.1275464058699,4.52835223379604,3.99680526855136,5.05989919904071,22.3376491846845,18.2613410282377,27.3238734398789,0.838395056870914,0.501118297231381,1.17567181651045,9.37681325721849,6.84559977749034,12.8439625041858,55.7661490793746,49.1763968098926,63.2389435762287,8.95300099997302,7.91154361234236,9.99445838760368,8.08601550342557,5.80205199470727,11.2690556343312,70.4123353293806,62.9219367451777,78.7944113452152
232,Ann Arbor,MI,1020,17.3590543811519,14.9707432672035,20.1283773042806,61.9164044536431,57.2369803127161,66.9783961264535,4.83143716381963,4.48391783325866,5.1789564943806,31.1041314408826,27.8466148669925,34.7427145925185,1.53173018363382,1.31122249308619,1.75223787418145,12.0350260451789,10.057003233932,14.4020886280958,72.6399526694305,67.5579518083115,78.1042435802196,10.4304366874222,9.74954375072639,11.111329624118,11.5863014680717,9.66263190742735,13.8929416948868,70.97530728845,65.9492135825487,76.3844475322586
233,Dearborn,MI,485,23.5904982049888,19.5740207297536,28.431133962868,68.7447628598425,61.6203245719338,76.692916720021,6.33327185076416,5.83067446293132,6.835869238597,38.9295223965506,33.6975366937184,44.9738426816831,2.17514000664744,1.85623230995214,2.49404770334274,18.0439939956819,14.5518784500029,22.3741368122916,67.1604999520855,60.2394679490733,74.8767030550021,8.90059725851295,7.91586063731628,9.88533387970962,15.2574367397967,12.1176002278392,19.2108479807811,70.9842565305631,64.0024069974629,78.7277371520814
234,Detroit,MI,1677,21.0448405757366,18.9482085427104,23.3734663548735,68.2842682850759,64.3450606932678,72.4646343478555,5.49057287395156,5.21706870577055,5.76407704213256,35.2727855250756,32.5163727745658,38.2628593700701,1.72412233044972,1.55057868214851,1.89766597875093,13.6557710733602,12.0387415125135,15.4899981376116,67.9049256206572,63.9677894226161,72.0843875514122,8.3973020414462,7.86142665295861,8.93317742993378,16.6453285626244,14.6948193326573,18.8547376245706,74.3600786953868,70.3636325095637,78.5835112027874
235,Flint,MI,503,16.2935408387373,13.1321342021193,20.2160188875283,66.9108833994107,60.0547380597072,74.549760134469,5.22480708752763,4.7311783536809,5.71843582137435,28.544295728106,24.2427014031577,33.6091595183135,1.30426176464641,0.991044851179222,1.6174786781136,10.6656827142962,8.19866214798536,13.8750427458447,75.5937043797238,68.299009959649,83.6675106304637,9.27528470657663,8.30812032558012,10.2424490875731,17.0265256006375,13.7158613465275,21.1363010098202,66.6443432680241,60.0014812671087,74.0226473718897
236,Grand Rapids,MI,633,14.7735903947147,12.077224754234,18.0719476197782,59.3285280508187,53.6526339485483,65.6048730813898,4.08184410926164,3.64201093583832,4.52167728268495,29.8882703546164,25.9242489243772,34.4584218195283,1.17593435823403,0.896851761184672,1.45501695528338,8.75959395165596,6.71988770648181,11.4184179184833,78.9014104261262,72.2506141439595,86.1644242196728,11.8606857554518,10.9989227547433,12.7224487561603,17.4048722994784,14.4491912085186,20.9651582147073,59.5364630303525,53.7254177504843,65.9760422269137
238,Kalamazoo,MI,514,18.4955982499562,15.1503729648271,22.5794543420131,55.6668454827121,49.6005934558724,62.4750122950247,3.85925127683013,3.3712192397661,4.34728331389416,15.9955498166533,12.911249176104,19.8166428706663,0.363291754593984,0.0536260527392685,0.672957456448699,7.52252492836379,5.49197209783089,10.3038362704364,64.575701276611,57.9626722693636,71.943218490466,10.4912896206744,9.5350908205048,11.4474884208441,10.1139327224339,7.72107446136709,13.2483679086041,53.7660599340583,47.7336345057132,60.5608441671617
239,Lansing,MI,492,24.0286647567679,20.0806825163391,28.7528439097299,60.4563828404317,53.9619515480813,67.7324322285154,4.6651727852951,4.16638211730927,5.16396345328093,23.1012788143074,19.2341774372071,27.7458749977021,0.67381051131746,0.357318251486272,0.990302771148649,10.6778088210689,8.15003787877664,13.9895793019812,67.250975898648,60.3539546340674,74.9361626216894,9.48325768385728,8.50597955037014,10.4605358173444,12.8542563948711,10.0528789887254,16.4362773739142,60.7315613918794,54.190835053464,68.0617404300332
240,Marquette,MI,194,19.2632837940438,14.0120380692599,26.4825217213722,58.7271423198679,48.9079519310013,70.5177196935921,3.7903096340183,2.9973052285908,4.58331403944579,21.229851156608,15.6850247729841,28.7348338083615,0.384617240780352,,0.88779376840731,6.20838416013246,3.52423010262867,10.9368664239699,46.378806339183,37.7154448028793,57.0321704725919,7.25239337941705,5.69866369896261,8.80612305987148,5.98953943027142,3.40020928800548,10.5506983682818,42.8628472794311,34.558117694661,53.163302849208
242,Muskegon,MI,191,14.076175659997,9.65095663350724,20.5304747223889,52.3408233456071,43.0604214151345,63.6213417905188,3.4082589069197,2.60922218910019,4.20729562473922,31.0037889013807,24.0151296600754,40.0262226291206,1.40341464824556,0.896410502534516,1.91041879395661,6.46940418538212,3.67270826542237,11.3957296602829,77.252418474658,65.7450049153597,90.7739860673342,11.2311288405565,9.66558007972734,12.7966776013856,14.0835418484275,9.6538513745304,20.54580532695,60.4752999142682,50.2812997731888,72.736025445206
243,Petoskey,MI,174,13.140207234492,8.729894571961,19.7785946602341,57.0686658612575,46.9491942749544,69.3692974603668,3.75282560092265,2.91568139703587,4.58996980480943,28.3913862097128,21.5125356299905,37.4698187500191,1.09032115675215,0.559137079145797,1.62150523435851,9.4430880665555,5.78236653832678,15.4213524240762,75.6729621082235,63.792972747784,89.7653291197587,11.4215306551775,9.78131808195974,13.0617432283953,12.7668726825369,8.47993847144711,19.2210165959248,44.6509258183147,35.6006953310378,56.0018605786743
244,Pontiac,MI,373,20.3833257203491,16.221863214185,25.6123456310823,69.0967700007069,61.0219676050158,78.2400799566836,5.72702990863897,5.15435314625318,6.29970667102476,30.123191131408,24.9975249927063,36.29985945425,1.45995755363419,1.09658314766909,1.8233319595993,13.4110660645562,10.1256177149829,17.7625403259848,72.9079546669288,64.7168990097984,82.1357317029381,9.25187156927437,8.12982876984543,10.3739143687033,15.6074263340794,12.0281883056914,20.2517412084789,74.0735881846514,65.9893412439832,83.1482230783689
245,Royal Oak,MI,599,19.0504705804344,15.7942260609815,22.9780445040335,73.4711489267673,66.797340524129,80.8117461303614,6.7037634702811,6.2512768359519,7.1562501046103,45.3383316344069,40.158763024087,51.1859469914086,2.59886027102621,2.31174880997873,2.88597173207369,15.119777794455,12.2249223318925,18.7001335752703,73.4745828902277,66.9074472586099,80.6862995389238,8.60213342102048,7.71557855580859,9.48868828623236,21.1269232551422,17.6704919708607,25.2594487445347,79.6448811128327,72.8542012468169,87.0685146349661
246,Saginaw,MI,780,17.6693121908735,14.944218166105,20.8913299998966,60.4662960408097,55.2009716573582,66.2338514544512,4.65675796902937,4.25975058888432,5.05376534917442,25.6688223249059,22.3483818578589,29.4826016370348,0.946289731026858,0.694380922429544,1.19819853962417,10.6316177041787,8.56325626047792,13.199569365859,71.7262029354177,65.980082736007,77.9727453225086,10.3578801672276,9.58002553531257,11.1357347991427,14.9593643075335,12.4649058436144,17.9530100983593,59.0146114234537,53.8979514754576,64.6170079960663
248,St. Joseph,MI,138,18.0818651705382,12.2148575301257,26.7668982007486,57.1825129636975,45.8592088884235,71.3017051122498,3.97590373306183,3.03599116753211,4.91581629859154,15.1665572169391,9.88683325900141,23.2657365395802,0.356174367139906,,0.952566944229347,7.87268268000958,4.35806253315624,14.2217171297071,73.2769506277297,60.2823486359097,89.0726989707923,10.6452306426903,8.80366451758368,12.4867967677969,8.07616916625949,4.47103113215708,14.5882474252807,59.1729311895937,47.5827405646903,73.5862572019802
249,Traverse City,MI,258,19.7350305423296,14.9931396416656,25.9766426389006,58.0593351678017,49.5156036302511,68.0772555111845,4.66053225570467,3.97271048750996,5.34835402389938,28.8791284411955,23.022514251065,36.2255855476117,1.61422233838199,1.17778621447436,2.05065846228961,,,,66.8050951424629,57.5437467578066,77.5570064246481,10.0799961916937,8.73235034156675,11.4276420418207,14.6257912235394,10.6794350112372,20.030438753499,51.5396451998482,43.3305533285193,61.3039719845418
